user,deposit_attempts,sucess_deposit_attempts,num_cards,num_cards_success,first_deposit,last_deposit,deposit_sucess_ratio,deposit_time_delta,signup_time_delta,calls,docs_uploaded,docs_approved,approval_rate,sales_view,conversion_owner,sales_agent,account_create_on_date,country_name,tag,channel,ava_business,profile_state,num_closed_trade
15016804,13,8,2,2,10:45.3,23:25.3,0.615384615,104,1,2,3,2,0.666666667,1,AD Unassigned,0,01:26.5,United Arab Emirates,fusionpartners_google_search_nonbrand_uae,SEM,Arabic,PROFILE_STATE_FULL,189
14908925,8,5,1,1,05:15.4,38:12.6,0.625,59,97,8,6,2,0.333333333,1,Bogdan Mario Hristov,1,33:53.5,Papua New Guinea,113841,Affiliates,English,PROFILE_STATE_FULL,175
14043061,2,1,2,1,44:58.6,44:58.6,0.5,0,341,0,2,2,1,0,Davide Modigliani,1,18:45.0,Italy,136214,Affiliates,Ext. Milano,PROFILE_STATE_FULL,2
14542030,1,1,1,1,12:44.5,12:44.5,1,0,1,4,6,2,0.333333333,1,Moise Elie Cohen,1,21:25.4,Brazil,86776,SEO,Latam,PROFILE_STATE_FULL,0
14671425,2,2,1,1,54:56.6,55:23.8,1,24,0,0,3,1,0.333333333,0,AvaFX Customer Service,0,44:27.3,Mexico,168134,Affiliates,Latam,PROFILE_STATE_BLACKLIST,43
14982913,2,1,1,1,52:18.5,52:18.5,0.5,0,134,6,6,2,0.333333333,1,Vittorio Astrologo,1,59:28.3,Italy,equation_it_search_brand,SEM,Italian,PROFILE_STATE_ARCHIVED,37
15254250,20,17,1,1,18:07.3,16:44.2,0.85,107,1,0,7,2,0.285714286,1,AvaFX Customer Service,0,54:41.2,Germany,1895,Affiliates,German,PROFILE_STATE_FULL,375
15699570,5,3,1,1,02:25.8,39:32.2,0.6,15,2,3,4,2,0.5,1,Anton Simeonov Todorov,1,59:31.4,Sweden,fusionpartners_google_nordic_search_nonbrand,SEM,English,PROFILE_STATE_FULL,10
14731367,2,2,1,1,16:55.8,29:14.4,1,9,16,0,7,2,0.285714286,1,AD Unassigned,0,02:07.4,Italy,asa_app,SEM,Italian,PROFILE_STATE_FULL,81
15222373,36,16,1,1,43:35.0,11:34.8,0.444444444,112,1,2,7,2,0.285714286,1,Michel Cohen,1,04:25.0,Morocco,avafx,Default,French,PROFILE_STATE_FULL,1021
15039743,1,1,1,1,27:34.9,27:34.9,1,0,106,2,3,2,0.666666667,1,Giuseppe Moscato,1,42:54.7,Italy,asa_app,SEM,Italian,PROFILE_STATE_FULL,335
15254269,1,1,1,1,44:43.4,44:43.4,1,0,54,2,2,2,1,0,AvaFX Customer Service,0,07:56.5,Singapore,188233,Affiliates,English,PROFILE_STATE_FULL,54
15528938,2,1,2,1,00:18.1,00:18.1,0.5,0,10,7,7,2,0.285714286,1,Lihnida Anastasova,1,48:38.0,South Africa,161662,Media Buying,South Africa,PROFILE_STATE_FULL,13
15667472,1,1,1,1,36:20.2,36:20.2,1,0,1,0,1,0,0,1,AD Unassigned,0,12:22.4,Guyana,avafx,Default,English,PROFILE_STATE_LIMITED,54
15674374,1,1,1,1,49:43.1,49:43.1,1,0,0,1,2,2,1,0,AvaFX Customer Service,0,55:07.3,South Africa,188233,Affiliates,South Africa,PROFILE_STATE_FULL,39
14889437,2,2,1,1,11:55.0,16:46.6,1,1,9,8,2,2,1,1,Ross Dimitrov,1,51:47.1,United Kingdom,avafx,Default,United Kingdom,PROFILE_STATE_FULL,5
14913358,1,1,1,1,23:27.7,23:27.7,1,0,0,1,2,2,1,0,AvaFX Customer Service,0,38:24.7,Colombia,188513,Affiliates,Latam,PROFILE_STATE_FULL,254
14847891,17,14,2,2,09:26.9,27:27.9,0.823529412,197,0,1,3,3,1,1,AD Unassigned,0,20:50.8,"Moldova, Republic of",187423,Affiliates,Russian,PROFILE_STATE_FULL,1498
13672421,1,1,1,1,03:36.0,03:36.0,1,0,590,1,0,0,0,1,AD Unassigned,0,50:21.3,South Africa,fusionpartners_google_za_search_nonbrand,SEM,South Africa,PROFILE_STATE_LIMITED,8
14840454,4,1,2,1,31:11.2,31:11.2,0.25,0,194,1,2,2,1,1,Vincent Krupkin,1,55:31.7,South Africa,65216,Media Buying,South Africa,PROFILE_STATE_FULL,935
15668083,1,1,1,1,53:34.5,53:34.5,1,0,8,0,4,2,0.5,1,AD Unassigned,0,00:00.1,South Africa,65216,Media Buying,South Africa,PROFILE_STATE_FULL,96
14740724,3,3,1,1,35:40.2,19:04.5,1,65,5,3,2,2,1,1,Pamela Petkova,1,04:43.2,South Africa,88967,Media Buying,South Africa,PROFILE_STATE_FULL,206
14990589,1,1,1,1,18:02.9,18:02.9,1,0,117,0,2,2,1,1,AD Unassigned,0,44:10.5,Italy,86776,SEO,Italian,PROFILE_STATE_FULL,5
14686469,3,3,1,1,27:55.9,35:47.9,1,136,3,0,5,2,0.4,1,AvaFX Customer Service,0,07:05.0,Lithuania,avafx,Default,Russian,PROFILE_STATE_FULL,439
14393064,6,3,3,3,14:26.3,03:08.0,0.5,96,232,13,3,3,1,1,Ron Harari,1,44:33.5,United Kingdom,86776,SEO,United Kingdom,PROFILE_STATE_FULL,1808
15719500,1,1,1,1,53:03.7,53:03.7,1,0,0,0,4,2,0.5,0,AvaFX Customer Service,0,48:16.3,Singapore,188233,Affiliates,English,PROFILE_STATE_FULL,50
15721897,3,3,1,1,45:35.3,34:16.3,1,12,3,0,2,2,1,1,AD Unassigned,0,13:21.9,Italy,86776,SEO,Italian,PROFILE_STATE_FULL,12
15738466,1,1,1,1,17:12.4,17:12.4,1,0,0,0,2,2,1,0,AvaFX Customer Service,0,19:08.6,Singapore,188233,Affiliates,English,PROFILE_STATE_FULL,15
14692412,2,1,1,1,43:32.7,43:32.7,0.5,0,0,0,0,0,0,1,AD Unassigned,0,36:55.1,Ecuador,86776,SEO,Latam,PROFILE_STATE_LIMITED,58
15674025,2,2,1,1,45:23.1,00:18.8,1,0,2,0,2,2,1,1,AD Unassigned,0,45:59.8,Ireland,86776,SEO,English,PROFILE_STATE_FULL,4
14828163,16,6,1,1,49:43.1,41:13.9,0.375,48,2,2,2,2,1,1,Pelin YenerSales,1,33:10.1,Turkey,avafx,Default,English,PROFILE_STATE_FULL,182
14992696,1,1,1,1,35:11.1,35:11.1,1,0,0,1,2,2,1,1,Danail Panov,1,18:59.6,Jamaica,124472,Affiliates,English,PROFILE_STATE_FULL,6
14339881,1,1,1,1,30:54.6,30:54.6,1,0,91,2,3,2,0.666666667,1,Dana Pavlova,1,11:55.7,South Africa,86776,SEO,South Africa,PROFILE_STATE_FULL,0
14857160,2,2,1,1,46:21.2,23:27.9,1,25,4,1,2,2,1,1,AD Unassigned,0,47:38.6,United Kingdom,avafx,Default,United Kingdom,PROFILE_STATE_FULL,42
14339074,4,3,1,1,49:47.2,36:41.2,0.75,50,80,0,2,2,1,1,AvaFX Customer Service,0,14:59.1,Mongolia,160809,Affiliates,Ext. Mongolia,PROFILE_STATE_FULL,194
14891848,1,1,1,1,57:24.1,57:24.1,1,0,0,0,3,2,0.666666667,1,Ron Harari,1,52:52.6,Norway,188121,Affiliates,English,PROFILE_STATE_FULL,5
14699996,6,3,1,1,59:00.2,29:59.1,0.5,1,15,3,2,0,0,1,Jacob Hannah,1,00:29.5,Qatar,avafx,Default,Arabic,PROFILE_STATE_LIMITED,16
14584006,2,2,1,1,14:05.4,04:47.2,1,13,29,2,7,2,0.285714286,1,Ross Dimitrov,1,04:22.5,South Africa,86776,SEO,South Africa,PROFILE_STATE_FULL,559
14576825,1,1,1,1,20:46.8,20:46.8,1,0,0,0,2,2,1,0,Moshe Benhamu,1,48:03.5,Peru,75317,Affiliates,Latam,PROFILE_STATE_FULL,29
14614590,3,3,1,1,48:25.3,44:58.3,1,30,0,5,3,3,1,1,Waseem Freij,1,31:11.1,United Arab Emirates,125322,Affiliates,Ext. Abu Dhabi,PROFILE_STATE_FULL,1002
15629307,6,2,1,1,44:48.1,18:25.6,0.333333333,0,0,0,5,2,0.4,0,AvaFX Customer Service,0,21:15.0,Qatar,191268,Affiliates,Arabic,PROFILE_STATE_FULL,0
14299160,5,2,2,1,33:25.6,05:26.9,0.4,7,139,2,0,0,0,0,AvaFX Customer Service,0,37:14.1,Colombia,126295,Affiliates,Latam,PROFILE_STATE_LIMITED,24
14683622,1,1,1,1,23:48.5,23:48.5,1,0,0,0,10,10,1,1,Oren Azoulay,1,48:26.8,Israel,avafx,Default,Ext. Atrade,PROFILE_STATE_FULL,89
14567776,2,1,2,1,57:50.1,57:50.1,0.5,0,0,0,0,0,0,1,AvaFX Customer Service,0,36:37.5,South Africa,fusionpartners_google_za_search_nonbrand,SEM,South Africa,PROFILE_STATE_LIMITED,0
14926708,2,1,1,1,28:54.7,28:54.7,0.5,0,0,0,0,0,0,1,AD Unassigned,0,12:55.7,United Arab Emirates,fusionpartners_google_search_nonbrand_uae,SEM,Arabic,PROFILE_STATE_LIMITED,0
15179521,4,1,1,1,02:46.5,02:46.5,0.25,0,7,5,7,3,0.428571429,1,Jacob Hannah,1,36:54.5,United Arab Emirates,125322,Affiliates,Ext. Abu Dhabi,PROFILE_STATE_FULL,123
14894395,2,1,1,1,51:46.1,51:46.1,0.5,0,0,1,2,2,1,1,AvaFX Customer Service,0,40:42.3,Albania,avafx,Default,English,PROFILE_STATE_FULL,16
15391512,8,3,2,1,15:22.9,08:52.6,0.375,6,1,3,4,2,0.5,1,Alev Nazli,1,43:30.6,United Kingdom,avafx,Default,United Kingdom,PROFILE_STATE_FULL,1
14891004,1,1,1,1,49:24.9,49:24.9,1,0,3,5,10,3,0.3,1,Krasimir Georgiev Aleksandrov,1,43:40.9,Nigeria,113841,Affiliates,English,PROFILE_STATE_FULL,27
14556072,1,1,1,1,14:40.0,14:40.0,1,0,0,1,3,2,0.666666667,1,Moise Elie Cohen,1,09:16.9,Brazil,avafx,Default,Latam,PROFILE_STATE_FULL,0
15393171,1,1,0,0,05:21.1,05:21.1,1,0,1,0,0,0,0,1,Ret Arabic_Junk,1,36:06.0,United Arab Emirates,125322,Affiliates,Ext. Abu Dhabi,PROFILE_STATE_FULL,0
14993299,2,2,1,1,34:50.2,15:39.9,1,24,0,0,3,3,1,1,AvaFX Customer Service,0,39:50.1,Mongolia,187337,Affiliates,Ext. Mongolia,PROFILE_STATE_FULL,166
14715261,1,1,1,1,18:38.7,18:38.7,1,0,3,0,2,2,1,0,AvaFX Customer Service,0,01:26.4,South Africa,185957,Affiliates,South Africa,PROFILE_STATE_FULL,21
14596791,1,1,1,1,40:42.0,40:42.0,1,0,15,1,3,2,0.666666667,1,David Slomczynski Sales,1,03:48.8,France,86776,SEO,French,PROFILE_STATE_FULL,4
14559676,1,1,1,1,30:02.5,30:02.5,1,0,8,1,3,3,1,1,Teddy Orenstein,1,42:24.0,Austria,162430,Affiliates,German,PROFILE_STATE_FULL,36
15721058,1,1,1,1,09:13.9,09:13.9,1,0,0,0,3,1,0.333333333,0,AvaFX Customer Service,0,56:13.9,Singapore,188233,Affiliates,English,PROFILE_STATE_LIMITED,6
14903407,2,1,1,1,33:04.9,33:04.9,0.5,0,1,2,2,2,1,1,Dominik Baldowski,1,29:01.7,Poland,170128thirdcampaign,Affiliates,Ext. Poland,PROFILE_STATE_FULL,250
15580467,1,1,1,1,15:47.0,15:47.0,1,0,0,0,5,2,0.4,0,AvaFX Customer Service,0,31:58.4,Singapore,188233,Affiliates,English,PROFILE_STATE_FULL,47
14488199,7,1,1,1,05:46.3,05:46.3,0.142857143,0,54,4,6,2,0.333333333,1,Teddy Orenstein,1,10:49.7,Germany,162430,Affiliates,German,PROFILE_STATE_FULL,52
14696722,6,3,1,1,25:37.6,50:26.4,0.5,2,0,2,2,2,1,0,AD Unassigned,0,19:09.5,Serbia,asforex,Affiliates,English,PROFILE_STATE_FULL,117
15581848,6,6,1,1,20:48.9,16:11.1,1,62,0,1,3,2,0.666666667,1,AvaFX Customer Service,0,05:42.0,United Kingdom,equation_uk_search_brand,SEM,United Kingdom,PROFILE_STATE_FULL,157
15264333,11,10,1,1,12:43.5,01:02.8,0.909090909,96,0,1,2,2,1,1,Ema Hadar,1,55:14.0,Bahamas,185702,Affiliates,English,PROFILE_STATE_FULL,171
13606302,6,1,2,1,33:50.3,33:50.3,0.166666667,0,575,1,3,3,1,1,AD Unassigned,0,09:56.3,South Africa,uac_fusion_za,SEM,South Africa,PROFILE_STATE_FULL,39
14710387,3,2,1,1,11:08.5,45:28.9,0.666666667,16,15,3,2,2,1,1,Tsvetan Metodiev Petrov,1,11:29.9,Croatia,fusionpartners_google_hr_search_brand,SEM,English,PROFILE_STATE_FULL,765
14675811,6,3,1,1,07:59.9,41:19.8,0.5,42,0,1,2,2,1,1,Dominik Baldowski,1,34:05.0,Poland,146903,Affiliates,Ext. Poland,PROFILE_STATE_FULL,200
14842307,4,1,2,1,20:17.1,20:17.1,0.25,0,10,1,0,0,0,1,Hazem Habeballah,1,52:50.8,Saudi Arabia,167563,Affiliates,Arabic,PROFILE_STATE_LIMITED,0
15601231,1,1,1,1,40:49.3,40:49.3,1,0,1,4,2,2,1,1,Teddy Orenstein,1,29:17.1,Switzerland,62206,Affiliates,German,PROFILE_STATE_FULL,0
15414768,4,4,1,1,16:56.4,17:44.8,1,72,0,1,7,2,0.285714286,1,Hank Kaboub,1,30:29.6,Philippines,66546,Media Buying,English,PROFILE_STATE_FULL,214
15597524,3,3,1,1,48:45.1,42:00.8,1,29,0,2,3,2,0.666666667,1,AD Unassigned,0,24:25.2,United Kingdom,equation_uk_search_nonbrand,SEM,United Kingdom,PROFILE_STATE_FULL,80
14137772,2,2,1,1,07:52.9,26:54.3,1,53,354,1,2,2,1,1,AvaFX Customer Service,0,39:39.8,South Africa,uac_fusion_za,SEM,South Africa,PROFILE_STATE_FULL,205
15627567,11,6,1,1,35:17.2,57:16.4,0.545454545,12,5,4,2,2,1,1,Anton Yordanov,1,10:46.8,Peru,86776,SEO,Latam,PROFILE_STATE_FULL,562
14830455,6,5,1,1,38:07.2,41:40.5,0.833333333,106,0,0,9,2,0.222222222,1,AvaFX Customer Service,0,27:54.7,Singapore,86776,SEO,English,PROFILE_STATE_FULL,83
14975705,1,1,1,1,27:06.7,27:06.7,1,0,1,3,2,2,1,1,Krasimir Georgiev Aleksandrov,1,45:07.8,Cyprus,fusionpartners_google_cy_search_nonbrand,SEM,English,PROFILE_STATE_FULL,56
15439547,1,1,1,1,56:08.1,56:08.1,1,0,50,2,7,1,0.142857143,1,Teddy Orenstein,1,12:14.0,Germany,130944,Affiliates,German,PROFILE_STATE_FULL,9
15675580,1,1,1,1,55:11.1,55:11.1,1,0,0,0,2,2,1,1,AD Unassigned,0,35:21.0,South Africa,113841,Affiliates,South Africa,PROFILE_STATE_ARCHIVED,27
15218675,1,1,1,1,19:50.7,19:50.7,1,0,0,0,0,0,0,1,AvaFX Customer Service,0,08:17.8,United Arab Emirates,uac_ava_uae_ios,SEM,Arabic,PROFILE_STATE_LIMITED,1
15678949,2,2,1,1,15:57.8,14:03.8,1,0,0,0,0,0,0,1,AD Unassigned,0,52:02.3,Singapore,86776,SEO,English,PROFILE_STATE_LIMITED,0
15441487,2,2,1,1,59:25.3,22:25.2,1,7,23,0,2,2,1,1,Borislav Valeriev Hristov,1,39:16.6,Romania,fusionpartners_google_balkan_search_nonbrand,SEM,English,PROFILE_STATE_FULL,104
15004065,8,8,2,2,14:59.9,49:51.1,1,74,2,0,10,8,0.8,1,Alev Nazli,1,29:50.4,Canada,avafx,Direct,Canada,PROFILE_STATE_ARCHIVED,226
14981580,4,3,1,1,37:40.4,54:11.4,0.75,26,1,2,2,2,1,1,Hank Kaboub,1,57:02.7,Mongolia,2002,Affiliates,Ext. Mongolia,PROFILE_STATE_FULL,48
12886481,2,2,2,2,54:08.6,00:53.0,1,100,607,8,8,3,0.375,1,AD Unassigned,0,47:48.0,United Arab Emirates,86776,SEO,Arabic,PROFILE_STATE_FULL,126
14363337,2,1,1,1,44:28.7,44:28.7,0.5,0,222,0,13,13,1,1,Oren Azoulay,1,49:19.2,Israel,67698,Affiliates,Ext. Atrade,PROFILE_STATE_FULL,217
14541665,4,1,1,1,58:34.1,58:34.1,0.25,0,54,0,5,2,0.4,1,AvaFX Customer Service,0,29:37.2,Mongolia,avafx,Default,Ext. Mongolia,PROFILE_STATE_FULL,8
14570024,10,5,1,1,30:28.3,26:41.9,0.5,11,14,1,2,2,1,1,Dominik Baldowski,1,33:37.0,Poland,133369WielkaIntegracja,Affiliates,Ext. Poland,PROFILE_STATE_FULL,133
14924187,1,1,1,1,37:08.5,37:08.5,1,0,0,2,2,2,1,1,AvaFX Customer Service,0,30:45.1,Kuwait,86776,SEO,Arabic,PROFILE_STATE_FULL,11
14564142,8,6,2,2,46:41.6,29:16.5,0.75,41,18,6,2,2,1,1,Michel Cohen,1,10:44.7,Morocco,167253,Affiliates,French,PROFILE_STATE_FULL,23
14585972,1,1,1,1,47:58.9,47:58.9,1,0,8,3,3,2,0.666666667,1,Thomas Magen,1,10:12.4,United Kingdom,183496,Affiliates,United Kingdom,PROFILE_STATE_FULL,117
15511145,1,1,1,1,48:24.5,48:24.5,1,0,0,0,2,2,1,0,AvaFX Customer Service,0,38:06.8,Singapore,188233,Affiliates,English,PROFILE_STATE_FULL,1
14040068,6,1,3,1,18:52.9,18:52.9,0.166666667,0,399,15,4,3,0.75,1,Alev Nazli,1,08:43.9,South Africa,86241,Affiliates,South Africa,PROFILE_STATE_FULL,1121
15252968,1,1,1,1,23:01.2,23:01.2,1,0,8,0,2,2,1,1,AD Unassigned,0,29:06.4,Russian Federation,190639,Affiliates,Russian,PROFILE_STATE_FULL,71
840305,2,1,1,1,26:04.4,26:04.4,0.5,0,2454,0,3,2,0.666666667,1,Kim Chuan Low,1,03:45.0,Hong Kong,google_hm_search,SEM,Ext. China,PROFILE_STATE_FULL,21
15387267,1,1,1,1,02:14.6,02:14.6,1,0,1,0,2,2,1,1,Michel Cohen,1,10:34.0,Luxembourg,86776,SEO,French,PROFILE_STATE_FULL,1
15070126,1,1,1,1,43:36.8,43:36.8,1,0,3,3,2,2,1,1,Anton Yordanov,1,27:14.1,Bolivia,119844,Affiliates,Latam,PROFILE_STATE_FULL,0
15005280,4,2,1,1,20:35.3,58:00.3,0.5,0,0,0,2,2,1,0,Thomas Magen,1,23:37.2,Singapore,188233,Affiliates,English,PROFILE_STATE_FULL,4
10732318,7,3,2,1,26:08.7,25:08.4,0.428571429,55,1489,7,2,2,1,1,Michel Cohen,1,10:20.7,Côte d'Ivoire,AVAFX,SEO,French,PROFILE_STATE_FULL,264
14531770,1,1,1,1,42:58.7,42:58.7,1,0,152,1,2,2,1,1,Vincent Krupkin,1,29:45.9,United Kingdom,uac_equation_uk,SEM,United Kingdom,PROFILE_STATE_FULL,0
13528200,5,1,2,1,17:59.3,17:59.3,0.2,0,542,2,2,2,1,0,Dominik Baldowski,1,30:32.9,Poland,164111,Affiliates,Ext. Poland,PROFILE_STATE_FULL,192
15105320,18,1,5,1,04:40.4,04:40.4,0.055555556,0,1,1,2,2,1,1,Pelin YenerSales,1,57:39.3,Turkey,86776,SEO,English,PROFILE_STATE_FULL,1
15024628,2,2,1,1,45:27.6,46:53.4,1,72,24,0,2,2,1,1,Hazem Habeballah,1,44:21.3,United Arab Emirates,fusionpartners_google_search_brand_uae,SEM,Arabic,PROFILE_STATE_FULL,156
14575973,3,3,1,1,34:09.5,04:47.6,1,127,62,3,2,2,1,1,Tsvetan Metodiev Petrov,1,48:22.2,South Africa,86776,SEO,South Africa,PROFILE_STATE_FULL,373
14967853,20,2,1,1,59:33.5,31:42.5,0.1,34,13,6,3,2,0.666666667,1,Arina Knysh,1,09:10.5,Kazakhstan,avafx,Default,Ext. Kazakhstan,PROFILE_STATE_FULL,156
14466248,64,61,1,1,50:11.9,05:57.2,0.953125,110,110,4,2,2,1,1,AvaFX Customer Service,0,38:30.4,United Arab Emirates,171905,Affiliates,Ext. Abu Dhabi,PROFILE_STATE_FULL,377
15587139,1,1,1,1,53:10.0,53:10.0,1,0,0,0,2,2,1,0,Michael Beberashvili,1,40:25.6,United Kingdom,68844,Affiliates,United Kingdom,PROFILE_STATE_FULL,53
15575851,1,1,1,1,27:42.6,27:42.6,1,0,5,1,13,3,0.230769231,0,Ema Hadar,1,21:16.8,South Africa,192316,Affiliates,South Africa,PROFILE_STATE_FULL,271
15561936,1,1,1,1,52:16.1,52:16.1,1,0,0,2,2,2,1,0,AvaFX Customer Service,0,02:33.5,Romania,188233,Affiliates,English,PROFILE_STATE_ARCHIVED,30
14839181,12,5,4,1,42:20.8,03:46.5,0.416666667,42,0,3,3,3,1,1,Arina Knysh,1,00:34.7,United Arab Emirates,86776,SEO,Arabic,PROFILE_STATE_FULL,397
15252947,2,1,1,1,49:59.8,49:59.8,0.5,0,1,1,2,2,1,0,AvaFX Customer Service,0,22:34.9,Singapore,188233,Affiliates,English,PROFILE_STATE_FULL,71
14572417,1,1,1,1,53:48.0,53:48.0,1,0,4,2,4,4,1,0,Moshe Benhamu,1,18:04.7,Peru,75317,Affiliates,Latam,PROFILE_STATE_FULL,27
14685576,8,1,1,1,02:15.8,02:15.8,0.125,0,0,6,5,5,1,1,AD Unassigned,0,29:45.6,Czech Republic,avafx,Default,English,PROFILE_STATE_FULL,73
14592787,9,2,2,2,51:56.6,59:05.2,0.222222222,11,0,1,2,2,1,1,Michel Cohen,1,44:51.3,Switzerland,90291,Affiliates,German,PROFILE_STATE_FULL,0
14476168,3,1,1,1,47:01.0,47:01.0,0.333333333,0,24,2,2,2,1,1,Hazem Habeballah,1,22:36.9,Palestine,182092,Affiliates,Arabic,PROFILE_STATE_FULL,53
14523204,9,1,5,1,18:58.6,18:58.6,0.111111111,0,27,0,3,1,0.333333333,1,Ron Harari,1,50:53.2,Jamaica,avafx,Default,English,PROFILE_STATE_FULL,65
14563271,1,1,1,1,53:00.3,53:00.3,1,0,3,3,4,3,0.75,1,Arnold Eligado,1,27:38.1,United Kingdom,176360,Affiliates,United Kingdom,PROFILE_STATE_FULL,0
14915657,2,2,1,1,58:21.8,30:55.6,1,32,43,4,17,2,0.117647059,1,Anton Yordanov,1,07:45.9,Spain,uac_fusion_es,SEM,Spain,PROFILE_STATE_FULL,85
14644081,1,1,1,1,59:30.5,59:30.5,1,0,0,2,3,2,0.666666667,0,AvaFX Customer Service,0,59:48.1,Peru,112332,Affiliates,Latam,PROFILE_STATE_FULL,34
14530848,10,9,2,2,49:21.5,36:38.3,0.9,183,2,3,8,2,0.25,1,Daniel Krastev,1,56:09.1,United Kingdom,86776,SEO,United Kingdom,PROFILE_STATE_ARCHIVED,232
14596953,1,1,1,1,24:51.0,24:51.0,1,0,0,6,3,2,0.666666667,0,AvaFX Customer Service,0,11:21.6,Costa Rica,112332,Affiliates,Latam,PROFILE_STATE_FULL,83
14542767,1,1,1,1,39:57.1,39:57.1,1,0,2,0,3,2,0.666666667,1,AD Unassigned,0,05:58.2,Italy,183439,Affiliates,Ext. Milano,PROFILE_STATE_FULL,26
14633301,1,1,1,1,37:54.0,37:54.0,1,0,9,4,5,2,0.4,1,Michel Cohen,1,47:30.9,France,avafx,Default,French,PROFILE_STATE_FULL,2
15540612,2,2,1,1,38:57.0,20:24.6,1,63,0,2,3,2,0.666666667,1,Daniel Krastev,1,07:19.1,Slovenia,138867tag2,Affiliates,English,PROFILE_STATE_FULL,40
15749165,1,1,1,1,09:21.4,09:21.4,1,0,5,0,0,0,0,1,AvaFX Customer Service,0,57:58.8,Bahamas,avafx,Default,English,PROFILE_STATE_LIMITED,6
15727192,1,1,1,1,20:20.9,20:20.9,1,0,0,0,10,10,1,1,Eran Atia,1,58:35.6,Israel,avafx,Default,Ext. Atrade,PROFILE_STATE_FULL,0
14735832,1,1,1,1,15:26.1,15:26.1,1,0,96,1,2,2,1,1,AD Unassigned,0,06:11.6,Guinea,86776,SEO,French,PROFILE_STATE_FULL,6
15713524,1,1,1,1,41:35.7,41:35.7,1,0,10,2,9,3,0.333333333,1,Dana Pavlova,1,11:30.8,United Kingdom,avafx,Default,United Kingdom,PROFILE_STATE_ARCHIVED,9
14528279,2,2,1,1,04:33.4,48:27.2,1,3,1,4,2,2,1,1,Dana Pavlova,1,36:00.1,United Kingdom,86776,SEO,United Kingdom,PROFILE_STATE_FULL,484
14907570,15,8,1,1,45:04.4,51:59.0,0.533333333,92,9,0,7,2,0.285714286,1,Borislav Valeriev Hristov,1,23:38.2,Albania,146929,Affiliates,English,PROFILE_STATE_FULL,497
14985474,1,1,1,1,43:04.6,43:04.6,1,0,0,1,2,2,1,1,AvaFX Customer Service,0,07:01.3,Lithuania,equation_uk_search_nonbrand,SEM,Russian,PROFILE_STATE_FULL,2
14617339,1,1,1,1,36:47.1,36:47.1,1,0,0,3,4,2,0.5,1,David Slomczynski Sales,1,07:33.5,France,86776,SEO,French,PROFILE_STATE_FULL,33
14545477,1,1,1,1,02:26.7,02:26.7,1,0,5,1,0,0,0,1,Arnold Eligado,1,37:29.5,Serbia,169939,Affiliates,English,PROFILE_STATE_LIMITED,30
14927850,1,1,1,1,09:22.3,09:22.3,1,0,3,0,4,3,0.75,1,Vittorio Astrologo,1,54:53.0,Italy,proG,Affiliates,Italian,PROFILE_STATE_FULL,19
14585873,2,2,1,1,51:19.4,19:30.8,1,5,30,0,2,2,1,1,AD Unassigned,0,17:02.6,Serbia,181977,Affiliates,English,PROFILE_STATE_FULL,20
14920751,1,1,1,1,01:57.3,01:57.3,1,0,54,2,10,2,0.2,1,Teddy Orenstein,1,55:34.9,Germany,avafx,Default,German,PROFILE_STATE_FULL,6
13899435,1,1,1,1,36:39.1,36:39.1,1,0,443,1,3,2,0.666666667,1,Alev Nazli,1,31:29.5,South Africa,37063,Affiliates,South Africa,PROFILE_STATE_FULL,74
14942885,4,4,1,1,55:55.2,14:03.8,1,82,7,4,3,3,1,1,Dario Tache,1,44:06.4,Colombia,avafx,Default,Latam,PROFILE_STATE_FULL,78
15008172,2,1,1,1,28:31.9,28:31.9,0.5,0,6,0,10,3,0.3,1,Arina Knysh,1,53:33.9,Uzbekistan,86776,SEO,Russian,PROFILE_STATE_FULL,188
15047291,1,1,1,1,29:03.5,29:03.5,1,0,0,0,2,2,1,1,AD Unassigned,0,51:12.5,Romania,187639,Affiliates,English,PROFILE_STATE_FULL,0
14907617,2,2,1,1,54:46.1,53:45.9,1,7,2,1,11,3,0.272727273,1,Dominik Baldowski,1,44:39.2,Poland,188325,Affiliates,Ext. Poland,PROFILE_STATE_ARCHIVED,534
14737260,3,3,1,1,00:59.7,44:54.6,1,39,47,1,9,7,0.777777778,0,Jacob Hannah,1,26:43.6,Qatar,181020,Affiliates,Arabic,PROFILE_STATE_FULL,103
14739211,1,1,1,1,23:26.1,23:26.1,1,0,0,2,0,0,0,1,AvaFX Customer Service,0,54:39.4,Chad,avafx,Default,French,PROFILE_STATE_LIMITED,137
14976521,1,1,1,1,02:24.1,02:24.1,1,0,3,1,2,2,1,1,Ron Harari,1,50:05.9,United Kingdom,183496,Affiliates,United Kingdom,PROFILE_STATE_FULL,65
14861330,15,9,4,3,55:08.7,48:46.2,0.6,85,11,1,2,2,1,1,Vincent Krupkin,1,37:47.0,Bahamas,avafx,Default,English,PROFILE_STATE_FULL,898
14604052,5,4,1,1,39:38.0,35:51.3,0.8,12,0,0,2,2,1,1,AvaFX Customer Service,0,57:26.8,United Kingdom,equation_uk_search_nonbrand,SEM,United Kingdom,PROFILE_STATE_FULL,43
14879877,2,2,1,1,15:39.0,49:31.7,1,31,2,2,7,2,0.285714286,1,AvaFX Customer Service,0,25:53.2,Estonia,fusionpartners_google_eu_search_brand,SEM,Russian,PROFILE_STATE_FULL,8
